ts,loss,acc,val_loss,val_acc
1571330232,0.181011080742,0.71,0.15398798883,0.77
1571330233,0.184482499957,0.71,0.182663068175,0.72
1571330233,0.18364931643,0.75,0.195569619536,0.68
1571330233,0.157211437821,0.77,0.202525287867,0.63
1571330233,0.174977943301,0.71,0.183363094926,0.67
1571330233,0.17026694119,0.77,0.180149629712,0.73
1571330233,0.175956785679,0.74,0.160674020648,0.76
1571330233,0.178806096315,0.73,0.193166911602,0.71
1571330234,0.178720921278,0.7,0.168739885092,0.72
1571330234,0.166536465287,0.75,0.180910214782,0.76
1571330234,0.186154291034,0.69,0.209303513169,0.68
1571330234,0.186556249857,0.74,0.184396356344,0.69
1571330234,0.186462968588,0.73,0.186792626977,0.69
1571330234,0.17322717607,0.75,0.204739794135,0.72
1571330234,0.16149763763,0.77,0.190012484789,0.71
1571330235,0.178164467216,0.73,0.207284107804,0.64
1571330235,0.134229049087,0.86,0.153264954686,0.79
1571330235,0.162268191576,0.76,0.211556956172,0.68
1571330235,0.159894436598,0.79,0.157680109143,0.74
1571330235,0.171429589391,0.75,0.202031746507,0.71
1571330235,0.196403801441,0.69,0.199548691511,0.7
1571330235,0.178786948323,0.74,0.16324904561,0.77
1571330236,0.154838964343,0.75,0.151759088039,0.77
1571330236,0.178438290954,0.71,0.146770164371,0.84
1571330236,0.161988466978,0.76,0.136777386069,0.86
1571330236,0.186061546206,0.71,0.133096918464,0.81
1571330236,0.168545618653,0.78,0.164412125945,0.75
1571330236,0.157792463899,0.77,0.148681730032,0.82
1571330237,0.170560628176,0.74,0.184551388025,0.74
1571330237,0.168910250068,0.74,0.181988865137,0.74
1571330237,0.169694885612,0.76,0.172106519341,0.74
1571330237,0.189669325948,0.7,0.157712891698,0.74
1571330237,0.219370022416,0.66,0.198960334063,0.67
1571330237,0.163771018386,0.72,0.177368938923,0.73
1571330238,0.146775230765,0.82,0.175695300102,0.72
1571330238,0.171424806118,0.72,0.181731209159,0.76
1571330238,0.179029539227,0.76,0.128437876701,0.83
1571330238,0.164646729827,0.74,0.171921744943,0.74
1571330238,0.159635454416,0.8,0.203293398023,0.67
1571330238,0.192974567413,0.7,0.175576940179,0.74
1571330239,0.146874278784,0.82,0.207814201713,0.66
1571330239,0.191405296326,0.69,0.192886173725,0.71
1571330239,0.15049135685,0.79,0.16765601933,0.74
1571330239,0.16729156673,0.74,0.177197441459,0.71
1571330239,0.188751399517,0.71,0.190357789397,0.72
1571330239,0.151188567281,0.77,0.186411514878,0.73
1571330239,0.13468311727,0.81,0.146511167288,0.78
1571330240,0.155338808894,0.8,0.202998384833,0.67
1571330240,0.181387573481,0.72,0.152291178703,0.79
1571330240,0.184156447649,0.69,0.192611172795,0.73
1571330240,0.177568286657,0.72,0.125320568681,0.81
1571330240,0.147575497627,0.79,0.163563072681,0.72
1571330240,0.144961863756,0.78,0.175814077258,0.71
1571330241,0.20250184834,0.71,0.17086648941,0.73
1571330241,0.158327922225,0.76,0.172899752855,0.75
1571330241,0.110188417137,0.83,0.21168833971,0.65
1571330241,0.164706081152,0.74,0.13599781692,0.78
1571330241,0.187952101231,0.69,0.176735982299,0.77
1571330241,0.157778218389,0.74,0.217431426048,0.69
1571330241,0.209279894829,0.68,0.194214582443,0.74
1571330242,0.188790500164,0.71,0.153088763356,0.8
1571330242,0.165786683559,0.79,0.173056587577,0.74
1571330242,0.164862424135,0.74,0.208783492446,0.71
1571330242,0.18759906292,0.72,0.167350128293,0.77
1571330242,0.181980371475,0.7,0.167745530605,0.73
1571330242,0.164470985532,0.76,0.165364786983,0.76
1571330243,0.151242956519,0.78,0.156120419502,0.73
1571330243,0.196621388197,0.7,0.166177213192,0.75
1571330243,0.173244133592,0.74,0.170291975141,0.77
1571330243,0.159333124757,0.8,0.146164789796,0.79
1571330243,0.173341155052,0.79,0.155631586909,0.8
1571330243,0.182600140572,0.72,0.185224562883,0.72
1571330244,0.170505568385,0.76,0.135161846876,0.79
1571330244,0.154368892312,0.79,0.197161376476,0.75
1571330244,0.172345921397,0.75,0.133071258664,0.82
1571330244,0.143118366599,0.81,0.145531743765,0.78
1571330244,0.134768053889,0.86,0.175389364362,0.74
1571330244,0.184583708644,0.72,0.167468771338,0.77
1571330245,0.182227671146,0.76,0.167509138584,0.74
1571330245,0.212988346815,0.7,0.141467869282,0.82
1571330245,0.156152695417,0.8,0.14595079422,0.82
1571330245,0.131084322929,0.83,0.165297999978,0.72
1571330245,0.172215312719,0.76,0.205796897411,0.65
1571330245,0.164941877127,0.78,0.184204190969,0.7
1571330245,0.158574193716,0.77,0.171615004539,0.71
1571330246,0.194225773215,0.7,0.158622890711,0.8
1571330246,0.209007278085,0.69,0.176276534796,0.76
1571330246,0.178808540106,0.73,0.162400320172,0.75
1571330246,0.167021796107,0.73,0.170581996441,0.75
1571330246,0.142217978835,0.78,0.191716074944,0.72
1571330246,0.151263386011,0.788461538462,0.215350776911,0.64
1571330247,0.185833826661,0.72,0.145274087787,0.81
1571330247,0.161891624331,0.73,0.172828316689,0.73
1571330247,0.157985165715,0.76,0.144691079855,0.81
1571330247,0.158912539482,0.77,0.187551856041,0.69
1571330247,0.166491895914,0.76,0.172351717949,0.74
1571330247,0.13219819963,0.81,0.138447061181,0.84
1571330248,0.152926623821,0.77,0.191670715809,0.72
1571330248,0.124246619642,0.82,0.146115168929,0.79
1571330248,0.19185423851,0.71,0.17815707624,0.71
1571330248,0.16174300015,0.77,0.13710168004,0.85
1571330248,0.139285713434,0.81,0.17401906848,0.76
1571330248,0.227606445551,0.68,0.221629753709,0.68
1571330248,0.14628252387,0.79,0.160168707371,0.72
1571330249,0.188419088721,0.68,0.163184732199,0.78
1571330249,0.140679657459,0.81,0.176926612854,0.73
1571330249,0.188157528639,0.74,0.208159461617,0.71
1571330249,0.182558506727,0.71,0.160355910659,0.8
1571330249,0.202221050858,0.65,0.189212456346,0.71
1571330250,0.157903298736,0.77,0.168324783444,0.74
1571330250,0.160081356764,0.76,0.175425946712,0.72
1571330250,0.180153399706,0.74,0.164970859885,0.72
1571330250,0.146209731698,0.79,0.174915149808,0.74
1571330250,0.174514740705,0.72,0.142199486494,0.81
1571330250,0.123494781554,0.84,0.187538340688,0.71
1571330251,0.166767060757,0.78,0.1675208956,0.75
1571330251,0.182234823704,0.71,0.163475111127,0.75
1571330251,0.152084469795,0.77,0.170368432999,0.74
1571330251,0.163658216596,0.77,0.147853970528,0.79
1571330251,0.168000280857,0.76,0.156450405717,0.78
1571330251,0.159552112222,0.79,0.128542333841,0.82
1571330252,0.135259136558,0.83,0.190468579531,0.7
1571330252,0.130846083164,0.84,0.164016067982,0.77
1571330252,0.162462681532,0.78,0.133018374443,0.78
1571330252,0.158816501498,0.79,0.182310223579,0.69
1571330252,0.202000647783,0.67,0.185221895576,0.7
1571330252,0.148917138577,0.81,0.138170793653,0.82
1571330253,0.165602684021,0.77,0.136684596539,0.83
1571330253,0.191257297993,0.71,0.162818714976,0.79
1571330253,0.169772610068,0.76,0.169692933559,0.78
1571330253,0.172261670232,0.76,0.145515963435,0.82
1571330253,0.142156168818,0.8,0.166202485561,0.78
1571330253,0.145043641329,0.8,0.17407412827,0.71
1571330254,0.168166816235,0.77,0.167209982872,0.76
1571330254,0.15444047749,0.73,0.157714083791,0.75
1571330254,0.152646884322,0.75,0.122601993382,0.83
1571330254,0.143873170018,0.77,0.143327012658,0.78
1571330254,0.177696540952,0.75,0.186489343643,0.71
1571330254,0.198678866029,0.7,0.175158694386,0.73
1571330255,0.145842730999,0.76,0.174790337682,0.7
1571330255,0.14408442378,0.74,0.137789726257,0.82
1571330255,0.197453811765,0.68,0.17049369216,0.74
1571330255,0.195819452405,0.73,0.161558628082,0.76
1571330255,0.156718239188,0.8,0.160992100835,0.75
1571330255,0.129807919264,0.82,0.176151782274,0.75
1571330256,0.19006921351,0.73,0.18234705925,0.69
1571330256,0.133717477322,0.79,0.154844850302,0.77
1571330256,0.1526940763,0.73,0.168887481093,0.77
1571330256,0.169406190515,0.73,0.178680554032,0.7
1571330256,0.15822276473,0.74,0.220513418317,0.65
1571330256,0.170006364584,0.74,0.19427870214,0.67
1571330257,0.206613823771,0.71,0.172377154231,0.74
1571330257,0.166683033109,0.75,0.187616541982,0.71
1571330257,0.171087056398,0.72,0.175927624106,0.74
1571330257,0.222593784332,0.65,0.213927492499,0.69
1571330257,0.176445394754,0.77,0.145335748792,0.83
1571330257,0.186692684889,0.69,0.170088127255,0.76
1571330258,0.170267149806,0.77,0.164541527629,0.73
1571330258,0.175235882401,0.74,0.201617673039,0.65
1571330258,0.146837860346,0.76,0.205101653934,0.66
1571330258,0.170090913773,0.75,0.191683441401,0.71
1571330258,0.183120712638,0.72,0.179360046983,0.76
1571330258,0.175468951464,0.75,0.162151038647,0.77
1571330259,0.175652444363,0.75,0.147847145796,0.78
1571330259,0.141085982323,0.82,0.127090826631,0.85
1571330259,0.173384770751,0.76,0.170624360442,0.72
1571330259,0.139183074236,0.8,0.159933537245,0.75
1571330259,0.153151422739,0.73,0.169310331345,0.73
1571330259,0.140763416886,0.82,0.185622513294,0.71
1571330260,0.123884685338,0.86,0.176879808307,0.7
1571330260,0.190288767219,0.75,0.128246083856,0.83
1571330260,0.188255950809,0.71,0.146249398589,0.81
1571330260,0.163107901812,0.74,0.215592831373,0.67
1571330260,0.135815486312,0.81,0.12430549413,0.86
1571330260,0.157499819994,0.75,0.189542338252,0.7
1571330261,0.17425660789,0.76,0.154620587826,0.77
1571330261,0.132023945451,0.79,0.171894982457,0.75
1571330261,0.165715903044,0.76,0.133293166757,0.82
1571330261,0.160944864154,0.74,0.122939229012,0.82
1571330261,0.148451089859,0.84,0.168322175741,0.74
1571330261,0.148351445794,0.76,0.167292624712,0.75
1571330262,0.148416563869,0.79,0.162000924349,0.79
1571330262,0.16647875309,0.73,0.130004405975,0.82
1571330262,0.164342522621,0.73,0.172309532762,0.71
1571330262,0.142495110631,0.83,0.171867519617,0.77
1571330262,0.163057029247,0.8,0.164181813598,0.75
1571330263,0.180561035872,0.68,0.21713848412,0.69
1571330263,0.168740808964,0.74,0.169894918799,0.77
1571330263,0.163534834981,0.8,0.163450792432,0.77
1571330263,0.180911049247,0.72,0.171406984329,0.73
1571330263,0.184717252851,0.72,0.168479025364,0.73
1571330263,0.159275308251,0.77,0.141244858503,0.83
1571330264,0.161562740803,0.75,0.166045814753,0.78
1571330264,0.177140504122,0.71,0.186289206147,0.73
1571330264,0.160980448127,0.78,0.138145387173,0.79
1571330264,0.16278077662,0.76,0.203094124794,0.71
1571330264,0.135551542044,0.81,0.147775501013,0.76
1571330264,0.133099198341,0.83,0.18719856441,0.73
1571330265,0.171855658293,0.76,0.206410646439,0.71
1571330265,0.167986229062,0.72,0.181068137288,0.7
1571330265,0.165741875768,0.73,0.154515951872,0.78
1571330265,0.138792067766,0.8,0.183591976762,0.7
1571330265,0.166747272015,0.76,0.158413290977,0.76
1571330266,0.184611231089,0.74,0.168121904135,0.73
1571330266,0.146821826696,0.81,0.191285282373,0.69
1571330266,0.174239769578,0.77,0.17565356195,0.76
1571330266,0.149635061622,0.78,0.183031365275,0.7
1571330266,0.174395993352,0.75,0.147217065096,0.78
1571330266,0.133180633187,0.78,0.164575472474,0.8
1571330266,0.147242546082,0.83,0.192110091448,0.73
1571330267,0.187362104654,0.73,0.17201167345,0.77
1571330267,0.145286127925,0.79,0.182540908456,0.72
1571330267,0.133427068591,0.83,0.148329615593,0.79
1571330267,0.160572707653,0.77,0.157639488578,0.76
1571330267,0.174874961376,0.71,0.152675047517,0.77
1571330267,0.167891532183,0.79,0.143277361989,0.79
1571330268,0.179732248187,0.73,0.184731215239,0.72
1571330268,0.115795664489,0.9,0.175691381097,0.75
1571330268,0.130420908332,0.84,0.160520151258,0.8
1571330268,0.17338758707,0.73,0.139256954193,0.82
1571330268,0.179886668921,0.73,0.172008380294,0.75
1571330268,0.151287376881,0.77,0.195038929582,0.7
1571330269,0.133723720908,0.82,0.158657833934,0.75
1571330269,0.136836469173,0.82,0.158529728651,0.79
1571330269,0.132515326142,0.82,0.157150417566,0.77
1571330269,0.159663438797,0.79,0.138584390283,0.83
1571330269,0.174745753407,0.74,0.188262909651,0.71
1571330269,0.163759306073,0.77,0.181846946478,0.72
1571330270,0.130293011665,0.8,0.193177312613,0.71
1571330270,0.141546666622,0.77,0.209800601006,0.68
1571330270,0.158204570413,0.76,0.16967356205,0.76
1571330270,0.155822038651,0.78,0.186744734645,0.72
1571330270,0.144642189145,0.78,0.215745598078,0.68
1571330270,0.155871212482,0.73,0.135798051953,0.83
1571330271,0.141134589911,0.8,0.154396235943,0.78
1571330271,0.146299481392,0.79,0.138612091541,0.75
1571330271,0.173409208655,0.78,0.146393626928,0.77
1571330271,0.151938021183,0.76,0.159387648106,0.78
